policyID,eq_site_limit,hu_site_limit,fl_site_limit,tiv_2011,eq_site_deductible
185266,0,26109.59,0,26109.59,0
832418,0,26109.59,0,26109.59,0
118372,0,26109.59,0,26109.59,0
355246,0,83551.79,0,83551.79,0
354474,0,26110.51,0,26110.51,0
952889,0,26109.59,0,26109.59,0
862741,0,1071275.78,0,1071275.78,0
147554,0,367614.61,0,367614.61,0
379234,0,76546.37,0,76546.37,0
335634,0,87606.78,0,87606.78,0
674044,0,46903.26,0,46903.26,0
278463,0,56724.83,0,56724.83,0
744141,0,4488.17,0,4488.17,0
941104,0,98843.77,0,98843.77,0
369810,0,70078.98,0,70078.98,0
622825,0,67990.33,0,67990.33,0
159490,0,281265.19,0,281265.19,0
949620,0,354184.01,0,354184.01,0
589581,0,13581.96,0,13581.96,0
290570,0,2781.54,0,2781.54,0
115262,0,8759062.57,0,8759062.57,0
157439,0,285607.9,0,285607.9,0
820427,0,336288.19,0,336288.19,0
208245,0,47892.02,0,47892.02,0
153652,0,296733.17,0,296733.17,0
807437,0,1218123.17,0,1218123.17,0
205089,0,657739.15,0,657739.15,0
928704,0,157413.43,0,157413.43,0
847055,0,48742.17,0,48742.17,0
443358,353824.2,353824.2,0,353824.2,0
885202,0,38656.04,0,38656.04,0
421647,0,6472.62,0,6472.62,0
288215,0,591782.4,0,591782.4,0
656479,0,12020.58,0,12020.58,0
474918,0,461860.23,0,461860.23,0
239241,0,461860.23,0,461860.23,0
123075,0,55423.23,0,55423.23,0
640862,0,461860.23,0,461860.23,0
742091,0,184744.09,0,184744.09,0
127947,0,413826.77,0,413826.77,0
977282,0,357453.03,0,357453.03,0
663177,0,60584.98,0,60584.98,0
113510,0,56956.6,0,56956.6,0
587466,0,92372.05,0,92372.05,0
536877,0,92372.05,0,92372.05,0
254997,0,170888.28,0,170888.28,0
247253,0,92372.05,0,92372.05,0
437996,0,36948.82,0,36948.82,0
916505,0,230930.11,0,230930.11,0
644885,0,184744.09,0,184744.09,0
730168,0,21869.95,0,21869.95,0
954535,0,25033.86,0,25033.86,0
564735,0,505097.68,0,505097.68,0
441080,0,310593.91,0,310593.91,0
873449,0,14501.1,0,14501.1,0
968925,0,2503.39,0,2503.39,0
907594,0,2215.96,0,2215.96,0
775788,0,4500,0,4500,0
611644,0,54972.5,0,54972.5,0
406061,0,4357.75,0,4357.75,0
618002,0,10801.65,0,10801.65,0
482864,3360686.4,3360686.4,3360686.4,3360686.4,0
567849,0,16208.48,0,16208.48,0
751165,0,34323.84,0,34323.84,0
144854,0,19068.8,0,19068.8,0
466348,0,527156.97,0,527156.97,0
315491,0,190688,0,190688,0
795920,0,233020.74,0,233020.74,0
809607,0,894803.44,0,894803.44,0
474800,0,228825.6,0,228825.6,0
256436,0,27089.14,0,27089.14,0
947732,0,25679,0,25679,0
408682,0,76663.25,0,76663.25,0
356370,0,83902.72,0,83902.72,0
507120,0,19068.8,0,19068.8,0
127256,0,3194.98,0,3194.98,0
167047,0,1020949.94,0,1020949.94,0
400444,0,150711.66,0,150711.66,0
342254,0,275170.32,0,275170.32,0
817780,0,224806.9,0,224806.9,0
487950,0,552042.69,0,552042.69,0
667514,0,1655078.12,0,1655078.12,0
513680,0,2398.03,0,2398.03,0
405754,0,49931.25,0,49931.25,0
532214,0,342985.1,0,342985.1,0
293233,0,90410.4,0,90410.4,0
754154,0,39996,0,39996,0
249388,482113.8,482113.8,0,482113.8,0
283201,0,703352.79,0,703352.79,0
248770,0,487412.16,0,487412.16,0
672690,0,69996.96,0,69996.96,0
420683,0,808348.23,0,808348.23,0
198679,0,391166.34,0,391166.34,0
351513,0,1109918.46,0,1109918.46,0
149468,0,22507.28,0,22507.28,0
145769,0,15932.48,0,15932.48,0
601460,0,49072.03,0,49072.03,0
592320,0,21243.3,0,21243.3,0
669544,0,26285.4,0,26285.4,0
762657,0,138195.28,0,138195.28,0
380367,495442.8,495442.8,0,495442.8,0
288147,11880000,11880000,11880000,11880000,0
182418,18720000,18720000,18720000,18720000,0
375290,257602.5,257602.5,257602.5,257602.5,0
805557,115200,115200,115200,115200,0
829455,477000,477000,477000,477000,0
316463,186876,186876,186876,186876,0
927046,813498.3,813498.3,813498.3,813498.3,0
850288,627642,627642,627642,627642,0
885654,0,420175.61,0,420175.61,0
826742,0,181582.3,0,181582.3,0
941158,0,170584.11,0,170584.11,0
967866,0,848622.3,0,848622.3,0
873747,0,3450.96,0,3450.96,0
829382,0,44850.15,0,44850.15,0
430259,0,44465.22,0,44465.22,0
438032,0,3641634.16,0,3641634.16,0
303496,0,104146.09,0,104146.09,0
847942,0,613653.91,0,613653.91,0
218356,0,240388.93,0,240388.93,0
452794,0,1464554.4,0,1464554.4,0
981439,0,313111.63,0,313111.63,0
598715,0,56113.2,0,56113.2,0
163921,0,224452.78,0,224452.78,0
818157,0,675000,0,675000,0
251458,0,3937.67,0,3937.67,0
671867,0,49220.9,0,49220.9,0
427176,0,98441.8,0,98441.8,0
403131,0,4429.88,0,4429.88,0
764637,0,17719.52,0,17719.52,0
674131,0,193000.37,0,193000.37,0
657414,0,30270.85,0,30270.85,0
527597,0,49220.9,0,49220.9,0
142447,0,221494.04,0,221494.04,0
802496,0,3307239.7,0,3307239.7,0
696236,0,1273944.67,0,1273944.67,0
896153,0,555192.55,0,555192.55,0
919260,0,551926.03,0,551926.03,0
884541,0,12713.98,0,12713.98,0
243532,0,1117968.11,0,1117968.11,0
623924,0,31770,0,31770,0
213207,0,159966.18,0,159966.18,0
247464,0,141472.98,0,141472.98,0
988513,0,169212.78,0,169212.78,0
350424,0,20342.52,0,20342.52,0
673107,0,1644601.5,0,1644601.5,0
122904,0,283699.35,0,283699.35,0
852799,0,469212.75,0,469212.75,0
778713,0,4522545.45,0,4522545.45,0
152959,0,3888859.05,0,3888859.05,0
565397,0,3080533.5,0,3080533.5,0
908162,0,922807.8,0,922807.8,0
687004,0,91376.1,0,91376.1,0
497350,0,2786744.7,0,2786744.7,0
680301,0,4957790.85,0,4957790.85,0
778222,0,42621.3,0,42621.3,0
643726,0,2395944.45,0,2395944.45,0
346776,0,73758.6,0,73758.6,0
525302,0,1012956.3,0,1012956.3,0
594959,0,5676931.35,0,5676931.35,0
963097,0,17559,0,17559,0
255200,0,83506.95,0,83506.95,0
905563,0,204525,0,204525,0
845050,0,293742.45,0,293742.45,0
673682,0,85500,0,85500,0
347556,0,108000,0,108000,0
323644,0,135000,0,135000,0
849213,0,35353.8,0,35353.8,0
315733,594360,594360,594360,594360,0
370714,511398.9,511398.9,0,511398.9,0
813661,0,23249.4,0,23249.4,0
601144,0,408292.92,0,408292.92,0
958101,0,202062.38,0,202062.38,0
430723,0,46498.8,0,46498.8,0
161858,0,11097.4,0,11097.4,0
883297,0,13949.64,0,13949.64,0
220889,0,127823.33,0,127823.33,0
337019,0,74398.07,0,74398.07,0
287974,0,148796.15,0,148796.15,0
909550,0,11159.71,0,11159.71,0
100922,0,32549.16,0,32549.16,0
296485,0,66958.27,0,66958.27,0
376743,0,13949.64,0,13949.64,0
451369,0,13949.64,0,13949.64,0
994229,0,13949.64,0,13949.64,0
549339,0,13949.64,0,13949.64,0
197726,0,27899.28,0,27899.28,0
987427,0,69748.2,0,69748.2,0
993682,0,37199.04,0,37199.04,0
976312,0,37199.04,0,37199.04,0
900034,0,37199.04,0,37199.04,0
491015,0,13949.64,0,13949.64,0
617324,0,23249.4,0,23249.4,0
239357,0,13949.64,0,13949.64,0
681327,0,13949.64,0,13949.64,0
352403,0,100714.64,0,100714.64,0
164006,0,1528960.76,0,1528960.76,0
251771,0,62356.27,0,62356.27,0
503103,0,469446.28,0,469446.28,0
655363,0,32665.25,0,32665.25,0
585539,0,528710.37,0,528710.37,0
887739,0,11390.65,0,11390.65,0
403857,0,184325.33,0,184325.33,0
454622,0,335635.42,0,335635.42,0
528824,0,3365960.1,0,3365960.1,0
553390,0,482862.36,0,482862.36,0
781776,0,356704.69,0,356704.69,0
752454,0,253305.58,0,253305.58,0
208268,0,709069.2,0,709069.2,0
334746,0,845213.29,0,845213.29,0
345341,0,13869.79,0,13869.79,0
174580,0,370826.1,0,370826.1,0
970196,0,55016.84,0,55016.84,0
748393,0,55016.84,0,55016.84,0
916913,0,19170000,0,19170000,0
592832,0,909493.83,0,909493.83,0
576225,0,1608885.86,0,1608885.86,0
925826,0,671188.16,0,671188.16,0
708420,0,8859811.31,0,8859811.31,0
175701,328500,328500,328500,328500,0
925767,132043.5,132043.5,0,132043.5,0
930709,711666.9,711666.9,0,711666.9,0
983768,495810.9,495810.9,0,495810.9,0
950355,0,46498.8,0,46498.8,0
233788,0,27899.28,0,27899.28,0
353200,0,69748.2,0,69748.2,0
875871,0,37385.03,0,37385.03,0
124583,0,69748.2,0,69748.2,0
952771,0,74398.07,0,74398.07,0
821284,0,13949.64,0,13949.64,0
948967,0,9299.76,0,9299.76,0
430600,0,1372986,0,1372986,0
253223,0,7553.8,0,7553.8,0
694013,0,2997.54,0,2997.54,0
235606,0,506894.65,0,506894.65,0
318077,0,30051.22,0,30051.22,0
652306,0,30897.94,0,30897.94,0
930767,0,658031.04,0,658031.04,0
877872,0,31815,0,31815,0
213778,0,3357.24,0,3357.24,0
844059,0,1429921.23,0,1429921.23,0
247133,0,3507547.67,0,3507547.67,0
360152,0,48544.27,0,48544.27,0
998644,0,42129.49,0,42129.49,0
193200,0,48544.27,0,48544.27,0
676176,0,25479.09,0,25479.09,0
917098,0,6380.78,0,6380.78,0
388192,0,2339.62,0,2339.62,0
943356,0,7444.24,0,7444.24,0
218764,0,13293.29,0,13293.29,0
814489,0,2445.97,0,2445.97,0
507992,0,282881.28,0,282881.28,0
260882,0,4253.85,0,4253.85,0
539377,1120080.6,1120080.6,0,1120080.6,0
266526,0,666434.75,0,666434.75,0
123549,0,325309.15,0,325309.15,0
829398,0,247193.9,0,247193.9,0
460058,0,10901.25,0,10901.25,0
856342,0,50427.56,0,50427.56,0
692354,0,26696.94,0,26696.94,0
615248,0,101506.71,0,101506.71,0
860257,0,103097.42,0,103097.42,0
931737,0,32882.43,0,32882.43,0
433714,0,149793.03,0,149793.03,0
248035,0,149793.03,0,149793.03,0
526493,0,37003.22,0,37003.22,0
997868,0,772576.2,0,772576.2,0
358238,422986.5,422986.5,0,422986.5,0
451520,137717.1,137717.1,0,137717.1,0
761310,584355.6,584355.6,0,584355.6,0
771480,0,45493.32,0,45493.32,0
101934,0,14643.39,0,14643.39,0
806089,0,43673.59,0,43673.59,0
216998,0,90986.64,0,90986.64,0
948101,0,14643.39,0,14643.39,0
253386,0,72789.31,0,72789.31,0
428457,0,195237.31,0,195237.31,0
724191,0,54591.98,0,54591.98,0
583553,0,273897.99,0,273897.99,0
856147,0,101219.91,0,101219.91,0
555415,0,839433.63,0,839433.63,0
920290,0,54591.98,0,54591.98,0
137015,0,22746.66,0,22746.66,0
403589,0,36394.66,0,36394.66,0
953377,0,278305.38,0,278305.38,0
374030,0,364142.18,0,364142.18,0
336624,0,545919.83,0,545919.83,0
780782,0,724936.04,0,724936.04,0
838573,0,57614.56,0,57614.56,0
585047,0,27295.99,0,27295.99,0
546503,0,603154.07,0,603154.07,0
429947,9090000,9090000,9090000,9090000,0
674337,3807000,3807000,3807000,3807000,0
308168,1998000,1998000,1998000,1998000,0
437807,1085400,1085400,1085400,1085400,0
732936,0,1375564.81,0,1375564.81,0
381680,735920.1,735920.1,735920.1,735920.1,0
186331,0,4885111.64,0,4885111.64,0
271843,0,1161383.05,0,1161383.05,0
835867,0,1039857.91,0,1039857.91,0
831567,0,4202549.7,0,4202549.7,0
254867,0,1135675.81,0,1135675.81,0
548875,0,124796.97,0,124796.97,0
561547,0,108829.33,0,108829.33,0
571309,0,456770.94,0,456770.94,0
328654,0,8006052.9,0,8006052.9,0
252040,0,193896.61,0,193896.61,0
444929,0,280565.98,0,280565.98,0
197179,0,33161.78,0,33161.78,0
633582,0,88378.28,0,88378.28,0
592768,0,67335.83,0,67335.83,0
876103,0,10100.38,0,10100.38,0
862211,0,19735.01,0,19735.01,0
790275,0,16833.96,0,16833.96,0
621015,0,16833.96,0,16833.96,0
895668,0,16833.96,0,16833.96,0
135611,0,15711.69,0,15711.69,0
167834,0,15711.69,0,15711.69,0
812700,0,85068.72,0,85068.72,0
325223,0,76746.78,0,76746.78,0
677144,0,170137.44,0,170137.44,0
669129,1171509.3,1171509.3,1171509.3,1171509.3,0
293268,0,180000,0,180000,0
532415,228294,228294,0,228294,0
251466,0,64733.51,0,64733.51,0
894944,0,218163.94,0,218163.94,0
664654,0,1432311.54,0,1432311.54,0
907057,0,679894.72,0,679894.72,0
998569,0,44737.07,0,44737.07,0
792947,0,2222802.47,0,2222802.47,0
502869,0,8006.72,0,8006.72,0
725878,8666100,8666100,8666100,8666100,0
230998,3780000,3780000,3780000,3780000,0
423210,771300,771300,771300,771300,0
389940,522000,522000,522000,522000,0
664326,207000,207000,207000,207000,0
240123,0,39044.43,0,39044.43,0
331172,0,888021.9,0,888021.9,0
556670,0,1526525.7,0,1526525.7,0
846632,0,1130910.53,0,1130910.53,0
322952,620208,620208,620208,620208,0
176662,628380,628380,628380,628380,0
402035,4986,4986,4986,4986,0
605361,2916,2916,2916,2916,0
443281,837,837,837,837,0
805272,783,783,783,783,0
241436,0,1783533.95,0,1783533.95,0
995966,0,5563.08,0,5563.08,0
522413,0,148077,0,148077,0
161754,0,55999.8,0,55999.8,0
990849,0,55999.8,0,55999.8,0
474544,0,18180000,0,18180000,0
324243,0,436949.46,0,436949.46,0
477231,0,54972.5,0,54972.5,0
792493,0,54972.5,0,54972.5,0
412141,0,7834.67,0,7834.67,0
524599,0,56514.8,0,56514.8,0
885997,0,56514.8,0,56514.8,0
420433,0,56514.8,0,56514.8,0
729792,0,56514.8,0,56514.8,0
395368,0,56514.8,0,56514.8,0
205934,0,56514.8,0,56514.8,0
578516,0,56514.8,0,56514.8,0
872862,0,8622.77,0,8622.77,0
114347,0,56514.8,0,56514.8,0
475670,0,56514.8,0,56514.8,0
443621,0,7417.44,0,7417.44,0
673952,0,16920000,0,16920000,0
646454,0,203400,0,203400,0
950759,0,56113.2,0,56113.2,0
429724,134244.9,134244.9,0,134244.9,0
424668,555028.2,555028.2,0,555028.2,0
540318,0,149288.28,0,149288.28,0
491387,0,217545.18,0,217545.18,0
653920,0,303431.45,0,303431.45,0
924154,0,50571.91,0,50571.91,0
495756,0,10114.38,0,10114.38,0
979918,0,135876.61,0,135876.61,0
773304,0,32366.02,0,32366.02,0
546476,0,32366.02,0,32366.02,0
993585,0,1952565.2,0,1952565.2,0
535339,0,909143.85,0,909143.85,0
690173,0,3597.05,0,3597.05,0
506624,0,32710.91,0,32710.91,0
736529,0,67922.98,0,67922.98,0
180830,0,67922.98,0,67922.98,0
949466,0,1143400.34,0,1143400.34,0
425185,0,9951.83,0,9951.83,0
147649,0,674938.09,0,674938.09,0
347367,0,2359947.51,0,2359947.51,0
552384,0,136910.79,0,136910.79,0
811257,0,11777.27,0,11777.27,0
674211,0,392575.74,0,392575.74,0
166223,0,1626102.27,0,1626102.27,0
765687,0,3957.38,0,3957.38,0
282794,0,18625.5,0,18625.5,0
593914,0,1753816.13,0,1753816.13,0
324812,0,60808.5,0,60808.5,0
608083,0,36652.5,0,36652.5,0
423580,0,474299.1,0,474299.1,0
387933,0,9251.01,0,9251.01,0
904424,0,42228,0,42228,0
761790,0,11700000,0,11700000,0
598443,0,66163.07,0,66163.07,0
484654,0,51779.93,0,51779.93,0
527134,0,138959.98,0,138959.98,0
176490,0,2603.47,0,2603.47,0
418718,0,2220.96,0,2220.96,0
380161,0,14018.66,0,14018.66,0
472396,0,154109.47,0,154109.47,0
618259,0,507638.34,0,507638.34,0
768626,0,1105581.6,0,1105581.6,0
458435,0,1071991.96,0,1071991.96,0
765917,0,41416.16,0,41416.16,0
916187,0,1091389.24,0,1091389.24,0
162788,0,872410.29,0,872410.29,0
120519,0,44158.72,0,44158.72,0
311330,0,44158.72,0,44158.72,0
387890,0,34831.44,0,34831.44,0
208316,0,285116.68,0,285116.68,0
160228,0,6776.14,0,6776.14,0
874004,0,268740.87,0,268740.87,0
698690,0,52858.63,0,52858.63,0
745209,0,42982.71,0,42982.71,0
110742,0,31086.71,0,31086.71,0
534704,0,107400.66,0,107400.66,0
200400,0,371884.59,0,371884.59,0
774390,0,61432.73,0,61432.73,0
538228,0,56191.75,0,56191.75,0
813558,0,31299.94,0,31299.94,0
818077,0,61679.62,0,61679.62,0
159155,0,149148.87,0,149148.87,0
333123,0,2805.66,0,2805.66,0
757197,0,15711.69,0,15711.69,0
920104,0,15711.69,0,15711.69,0
960185,0,15711.69,0,15711.69,0
725351,0,15711.69,0,15711.69,0
673832,404006.4,404006.4,0,404006.4,0
930523,0,55639.83,0,55639.83,0
498099,0,404205.3,0,404205.3,0
305181,0,1962,0,1962,0
325705,0,1851.3,0,1851.3,0
466339,274500,274500,274500,274500,0
971724,352787.4,352787.4,0,352787.4,0
954511,0,618722.9,0,618722.9,0
540123,0,643255.63,0,643255.63,0
213307,0,227693.42,0,227693.42,0
216606,0,380294.42,0,380294.42,0
874075,0,227693.42,0,227693.42,0
971470,0,924348.8,0,924348.8,0
366404,0,1777430.81,0,1777430.81,0
876618,0,821820,0,821820,0
405650,0,476305.89,0,476305.89,0
491600,0,68882.4,0,68882.4,0
568134,0,1112715.66,0,1112715.66,0
242703,0,58285.11,0,58285.11,0
384502,0,169556.67,0,169556.67,0
453529,0,26493.23,0,26493.23,0
901763,0,164258.03,0,164258.03,0
156912,0,1059729.2,0,1059729.2,0
684723,0,794796.9,0,794796.9,0
424691,0,119219.54,0,119219.54,0
492823,0,10080000,0,10080000,0
203236,0,119219.54,0,119219.54,0
676080,0,14850000,0,14850000,0
299949,0,119219.54,0,119219.54,0
909870,0,119219.54,0,119219.54,0
973531,0,37090.52,0,37090.52,0
734936,0,1070326.5,0,1070326.5,0
470691,0,124868.36,0,124868.36,0
110865,0,289846.43,0,289846.43,0
475900,0,96428.88,0,96428.88,0
226393,0,96428.88,0,96428.88,0
210736,0,286253.22,0,286253.22,0
305466,0,96428.88,0,96428.88,0
894356,0,96428.88,0,96428.88,0
885456,0,96428.88,0,96428.88,0
538335,0,96428.88,0,96428.88,0
609325,0,96428.88,0,96428.88,0
137546,0,96428.88,0,96428.88,0
277745,0,96428.88,0,96428.88,0
295124,0,96428.88,0,96428.88,0
621716,0,146762.99,0,146762.99,0
132178,0,286253.22,0,286253.22,0
120869,0,156135.89,0,156135.89,0
140522,0,141808.46,0,141808.46,0
727284,0,281505.88,0,281505.88,0
236135,0,286253.22,0,286253.22,0
787194,0,164986.25,0,164986.25,0
852514,0,454319.24,0,454319.24,0
343463,0,155866.9,0,155866.9,0
780366,0,281505.88,0,281505.88,0
866819,0,263832.42,0,263832.42,0
199429,0,164986.25,0,164986.25,0
119518,0,164986.25,0,164986.25,0
747453,0,53492.03,0,53492.03,0
440966,0,61831.68,0,61831.68,0
194655,0,93652.63,0,93652.63,0
951443,0,164986.25,0,164986.25,0
702469,0,164986.25,0,164986.25,0
793790,0,164986.25,0,164986.25,0
438939,0,164986.25,0,164986.25,0
999934,0,120360.03,0,120360.03,0
250883,0,1434.68,0,1434.68,0
385392,0,228142.1,0,228142.1,0
608329,0,40668.81,0,40668.81,0
457841,0,357542.86,0,357542.86,0
493081,0,1510607.32,0,1510607.32,0
934596,0,407048.8,0,407048.8,0
548420,0,12240000,0,12240000,0
335002,0,4944139.37,0,4944139.37,0
165548,0,5714758.89,0,5714758.89,0
377989,0,738152.11,0,738152.11,0
227423,0,78718.37,0,78718.37,0
124412,0,91198.24,0,91198.24,0
377470,0,50928.59,0,50928.59,0
621976,0,99620.71,0,99620.71,0
246495,0,117966.36,0,117966.36,0
835654,0,212967.61,0,212967.61,0
752159,0,3723851.47,0,3723851.47,0
883077,0,2320292.82,0,2320292.82,0
770421,0,1532237.13,0,1532237.13,0
993256,0,239427.18,0,239427.18,0
608797,0,1513500,4540500,4540500,0
177498,0,1102272.67,0,1102272.67,0
583056,0,375823.95,0,375823.95,0
648684,0,19646.02,0,19646.02,0
772506,0,708491.37,0,708491.37,0
219637,0,226827.04,0,226827.04,0
258611,0,103102.74,0,103102.74,0
809796,8172.9,8172.9,8172.9,8172.9,0
208711,0,65131.22,0,66038.66,0
323348,59026.5,59026.5,59026.5,59026.5,0
728302,0,57407.89,0,57407.89,0
522495,0,376200,0,376200,0
129550,0,45314.07,0,45314.07,0
453849,0,25560000,0,25560000,0
941314,0,3960318.78,0,3960318.78,0
458742,0,8321.94,0,8321.94,0
895375,0,15719.22,0,15719.22,0
185051,0,279247.32,0,279247.32,0
462082,0,1849.32,0,1849.32,0
882912,0,18493.2,0,18493.2,0
234498,0,103561.92,0,103561.92,0
176588,0,185856.66,0,185856.66,0
842073,0,189555.3,0,189555.3,0
743463,0,6472.62,0,6472.62,0
242608,0,144246.96,0,144246.96,0
231375,0,1052652.48,0,1052652.48,0
718468,0,180349.49,0,180349.49,0
394321,0,149058.85,0,149058.85,0
444948,0,2551990.36,0,2551990.36,0
238013,0,4322174.28,0,4322174.28,0
271859,0,515582.1,0,515582.1,0
211885,0,7256934.9,0,7256934.9,0
776863,0,11700000,0,11700000,0
722439,10710000,10710000,10710000,10710000,0
359327,0,300775.95,0,300775.95,0
710731,0,45616.35,0,45616.35,0
776506,0,58057.17,0,58057.17,0
645112,0,16380000,0,16380000,0
482005,0,3060000,0,3060000,0
502056,0,18493.2,0,18493.2,0
572712,0,3698.64,0,3698.64,0
462794,0,844214.58,0,844214.58,0
292594,0,22191.84,0,22191.84,0
501693,0,14794.56,0,14794.56,0
216263,0,1252914.3,0,1252914.3,0
773421,0,78596.1,0,78596.1,0
245630,0,21267.18,0,21267.18,0
572151,0,178459.38,0,178459.38,0
547063,0,331952.94,0,331952.94,0
230388,0,19350000,0,19350000,0
708957,934461.9,934461.9,0,934461.9,0
515262,0,3418114.16,0,3418114.16,0
756887,0,328797.48,0,328797.48,0
676849,0,328797.48,0,328797.48,0
357598,0,286181.43,0,286181.43,0
934659,0,286181.43,0,286181.43,0
257988,0,286181.43,0,286181.43,0
430403,0,174003.82,0,174003.82,0
569210,0,174003.82,0,174003.82,0
307831,0,174003.82,0,174003.82,0
339743,0,174003.82,0,174003.82,0
745408,0,96428.88,0,96428.88,0
539716,0,96428.88,0,96428.88,0
101917,0,96428.88,0,96428.88,0
820525,0,174003.82,0,174003.82,0
307438,0,101254.37,0,101254.37,0
170986,0,101254.37,0,101254.37,0
357034,0,77015.15,0,77015.15,0
914080,0,77015.15,0,77015.15,0
974421,0,127148.43,0,127148.43,0
220168,0,107626.56,0,107626.56,0
959902,0,127148.43,0,127148.43,0
795347,0,127148.43,0,127148.43,0
732807,0,127148.43,0,127148.43,0
227458,0,127148.43,0,127148.43,0
890669,0,127148.43,0,127148.43,0
819429,0,107626.56,0,107626.56,0
639251,0,107626.56,0,107626.56,0
158748,0,127148.43,0,127148.43,0
772770,0,127148.43,0,127148.43,0
152480,0,127148.43,0,127148.43,0
859106,0,222793.05,0,222793.05,0
581469,0,107626.56,0,107626.56,0
956578,0,43824.93,0,43824.93,0
183150,0,85846.36,0,85846.36,0
784387,0,167364.33,0,167364.33,0
891604,0,56178.87,0,56178.87,0
409847,0,270794.76,0,270794.76,0
636070,0,882810.75,0,882810.75,0
817161,0,13075.34,0,13075.34,0
943428,0,122192.22,0,122192.22,0
806748,2070000,2070000,2070000,2070000,0
562174,2700000,2700000,2700000,2700000,0
934491,0,11070000,0,11070000,0
436612,0,797075.11,0,797075.11,0
728370,0,125594.24,0,125594.24,0
762676,0,14754.1,0,14754.1,0
734837,0,35409.83,0,35409.83,0
752475,0,88524.58,0,88524.58,0
257481,0,106229.49,0,106229.49,0
695884,1002420,1002420,1002420,1002420,0
187491,0,92668.7,0,92668.7,0
868235,1678500,1678500,1678500,1678500,0
840135,0,13869.9,0,13869.9,0
136438,0,5296509,0,5296509,0
188725,0,164749.5,0,164749.5,0
281230,0,4521419.1,0,4521419.1,0
291930,0,2441358,0,2441358,0
111122,0,2453271.3,0,2453271.3,0
676051,0,2812481.1,0,2812481.1,0
849208,0,9540000,0,9540000,0
778619,0,9900000,0,9900000,0
472645,0,38488.5,0,38488.5,0
598219,0,22500,0,22500,0
204934,0,1089,0,1089,0
958855,0,2250,0,2250,0
687514,0,289908.9,0,289908.9,0
538729,0,1354605.3,0,1354605.3,0
696393,0,268572.6,0,268572.6,0
274681,0,647108.1,0,647108.1,0
415978,0,36000,0,36000,0
160023,0,138600,0,138600,0
184988,0,13500,0,13500,0
218831,0,80640,0,80640,0
596035,0,17635.5,0,17635.5,0
168397,0,199125,0,199125,0
423292,0,5472.9,0,5472.9,0
828873,0,236644.2,0,236644.2,0
204797,0,0,0,96300000,0
897569,0,0,0,4341282.94,0
799747,0,5644478.51,0,5644478.51,0
464641,0,433558.5,0,433558.5,0
696673,1273860,1273860,1273860,1273860,0
976632,0,393636.41,0,393636.41,0
732026,0,1529454.17,0,1529454.17,0
117534,0,601555.72,0,601555.72,0
872422,0,3828026.12,0,3828026.12,0
899914,0,1800102.52,0,1800102.52,0
384082,0,695411.4,0,695411.4,0
896585,0,347190.8,0,347190.8,0
152761,0,342690.18,0,342690.18,0
544530,0,347190.8,0,347190.8,0
805168,0,1363688.32,0,1363688.32,0
709187,0,4648508.08,0,4648508.08,0
409699,0,9017.47,0,9017.47,0
416182,0,1962393.61,0,1962393.61,0
590430,0,796468.43,0,796468.43,0
528889,0,158437.03,0,158437.03,0
261688,0,68532.81,0,68532.81,0
115390,0,61740000,0,61740000,0
398857,0,67901.58,0,67901.58,0
760015,0,63988,0,63988,0
903693,0,267097.59,0,267097.59,0
769620,0,3020971.17,0,3020971.17,0
104286,0,65557.04,0,65557.04,0
146960,0,45448.07,0,45448.07,0
233763,0,53446.57,0,53446.57,0
285808,0,752959.12,0,752959.12,0
646299,394666.2,394666.2,394666.2,394666.2,0
760225,720000,720000,720000,720000,14400
979849,0,8923644.9,0,8923644.9,0
219918,0,615141.68,0,615141.68,0
625730,0,11610000,0,11610000,0
522608,1740981.6,1740981.6,1740981.6,1740981.6,0
165057,0,10170000,0,10170000,0
159906,0,146808.88,0,146808.88,0
378949,0,710501.4,0,710501.4,0
662978,0,10080000,0,10080000,0
558678,0,55479.6,0,55479.6,0
730488,0,256130.82,0,256130.82,0
229350,0,237637.62,0,237637.62,0
817582,0,30513.78,0,30513.78,0
874837,0,890447.58,0,890447.58,0
774295,0,723084.12,0,723084.12,0
760133,0,60102.9,0,60102.9,0
772729,233364.6,233364.6,0,233364.6,0
239902,0,300804.13,0,300804.13,0
904378,0,85991.83,0,85991.83,0
314179,0,85991.83,0,85991.83,0
303881,0,2503208.79,0,2503208.79,0
517094,0,374597.1,0,374597.1,0
107937,0,48846.7,0,48846.7,0
917246,0,1421631.78,0,1421631.78,0
257598,0,1151737.43,0,1151737.43,0
644718,0,4128631.62,0,4128631.62,0
747921,5499000,5499000,5499000,5499000,0
442005,0,1957601.21,0,1957601.21,0
659759,501750,501750,501750,501750,0
213603,0,1366200,0,1366200,0
838151,0,1788750,0,1788750,0
267426,0,416097,0,416097,0
571302,0,45308.34,0,45308.34,0
698726,0,284795.28,0,284795.28,0
282310,0,101712.6,0,101712.6,0
539291,0,110034.54,0,110034.54,0
375853,0,6472.62,0,6472.62,0
240937,0,48082.32,0,48082.32,0
919609,476400.6,476400.6,0,476400.6,0
476820,335754,335754,0,335754,0
159650,488086.2,488086.2,0,488086.2,0
615969,0,1059729.2,0,1059729.2,0
100552,0,1142758.99,0,1142758.99,0
651052,0,1059729.2,0,1059729.2,0
748723,0,1763872.11,0,1763872.11,0
673237,0,30528.66,0,30528.66,0
